Text,label
An article stating that 25 police officers tested positive to Covid-19 after assisting positive migrants.,0
A student from Pondicherry University has found a home remedy for COVID-19 that has been accepted by World Health Organization (WHO),0
Ghanaâ€™s president said the coronavirus was created in a laboratory.,0
A supposed doctor recommends in a video inhaling â€œantiseptic alcoholâ€ to â€œfight the new coronavirusâ€,0
Ecuador found the cure for coronavirus.,0
"Anthony Fauci is married to the sister of Ghislaine Maxwell, who was arrested in the U.S on charges of human trafficking.",0
"The new vaccine contains â€œRNAâ€ Digitizable replicator that is activated with 5g, so that the virus can reactivate after the patient recovers",0
Nasser Ziberi tested positive for COVID-19,0
"A photo claims to show Dr. Fauci, Melinda Gates and Barack Obama at the Wuhan Lab in 2015.",0
"An image that claims that an alleged therapy called biomagnetism is capable can wipe out â€œall kinds of viruses, bacteria, fungi and parasitesâ€, including the coronavirus â€œquickly and effectively.â€",0
"The new vaccine contains â€œRNAâ€ Digitizable replicator that is activated with 5g, so that the virus can reactivate after the patient recovers",0
Nasser Ziberi tested positive for COVID-19,0
A web article stating that Kazakhstan is dealing with a new outbreak of a particular kind of pneumonia which is â€œmore dangerous than Covid-19â€.,0
A student from Pondicherry University in India has found a home remedy for COVID-19 that has been accepted by World Health Organization (WHO).,0
"The mayor of Porto Alegre, Brazil, removed the benches of RedenÃ§Ã£o Park as a measure against people meeting up.",0
"A photo claims to show Dr. Fauci, Melinda Gates and Barack Obama at the Wuhan Lab in 2015.",0
Deaths from other causes are â€˜passedâ€™ as COVID-19.,0
"A 15-minute video in which the President of the Republic of Ghana, Nana Akufo-Addo, allegedly reveals that the coronavirus has been created in a laboratory and spread throughout the world.",0
"Biggest public hospital in Fortaleza (CearÃ¡, Brasil) has no covid-19 patients.",0
A press release from the Chinese Embassy in Kazakhstan alerting to an alleged new pneumonia whose case fatality rate is â€œmuch higherâ€ than that of COVID-19.,0
"The WHO approved a Chinese vaccine against COVID-19 that costs US$10000 per dose; it also forbade tests with an American vaccine, which would be given at very low cost.",0
Doctors perfoms a c-section in COVID-19 pacient and give birth to a baby without cuttin the membrane that protects him as a way to prevent contamination,0
"Photo shows former President Barack Obama, Dr. Anthony Fauci and Melinda Gates at the â€œWuhan lab in 2015.â€",0
Masks produce hypoxia and hypercapnia.,0
"Photo shows former President Barack Obama, Dr. Anthony Fauci and Melinda Gates at the â€œWuhan lab in 2015.â€",0
Video claims that Brazilian media outlets choose irrelevant scientists to talk about the pandemic.,0
The U.S. government has approved a second round of coronavirus stimulus payments to everyone who signs up â€” and that the money will be forthcoming in â€œ5-7 business days.â€,0
The WHO claimed that â€œmaybe there was no need for a lockdownâ€.,0
Claim that Secretary of Education Betsy DeVos said â€˜onlyâ€™ .02% of kids are likely to die when they go back to school during the pandemic.,0
WHO warns that wearing masks is unnecessary for healthy people.,0
"Fiocruz, a Brazilian state-owned science institute, developed the ChAdOx1 nCov-2019. Then, they offered it to Oxford University, because they were not getting any support from Jair Bolsonaro.",0
"Home treatment based in ivermectin, chloroquine, azithromycin and vitamins can cure the infection caused by the novel coronavirus.",0
"Manuel Elkin Patarroyo, a famous Colombian scientific, wrote a message about the coronavirus and sided against the WHO.",0
A claim that a video Amitabh Bacchan praising Nanavathi Hospital COVID warriors was just released.,0
Masks are dangerous,0
Africa managed the pandemic by prescribing ivermectin.,0
Covid-19 test using a swab is used to â€œcollect DNAâ€ from the population.,0
Seasonal influenza vaccination will be mandatory in Georgia this fall. COVID-19 mortality rates are significantly lower than the fatalities caused by other viruses.,0
A video shows monkeys attacking Gandhi Hospital in Hyderabad,0
Seasonal influenza vaccination will be mandatory in Georgia this fall. COVID-19 mortality rates are significantly lower than the fatalities caused by other viruses.,0
Claim that Secretary of Education Betsy DeVos said â€˜onlyâ€™ .02% of kids are likely to die when they go back to school during the pandemic.,0
Covid-19 test using a swab is used to â€œcollect DNAâ€ from the population.,0
"Telangana celebrity, lyricist Suddala Ashok Teja died due to a coronavirus infection.",0
"The youngest patient who died from COVID-19 in Macedonia, at the age of 24, was actually a victim of medical negligence.",0
Deaths from COVID-19 are nearing zero in the U.S.,0
Sechenov First Moscow State Medical University in Russia has completed the clinical trials for the â€œworldâ€™s first COVID-19 vaccine.â€,0
"Mayor of Cali, Colombia, will close the city for 14 days due to coronavirus.",0
Pistol shaped infrared themometers are dangerous and can burn neurons.,0
A 0 document which says that the Italian government is extending the state of emergency until Spring 2021.,0
The COVI-PASS mobile application is collaborating with the Portuguese Government.,0
"PAHO, the PanAmerican health organisation, has conducted studies of Ivermectin and there is scientific evidence of its efficacy against Covid-19.",0
Publications suggest it would be better to test for COVID-19 with saliva than through the nose,0
Adidas is donating shoes in a campaign against the new coronavirus.,0
Telangana Chief Minister is being treated for COVID-19 infection in Yashoda Hospitals,0
The new coronavirus settles faster in a dry throat.,0
Helicopters will fly over the entirety of Luzon to spray unspecified substances against the coronavirus.,0
"While everyone was worried about COVID-19, the Chamber of Deputies approved two bills which legalize abortion.",0
"Masks are causing us to breathe the waste from our own body, which favors cancer, causes hypoxia or intoxicates the blood.",0
Lemon Juice cures COVID-19,0
UK nurse gives recommendations for treating coronavirus.,0
French doctors protested by throwing away their vests after finding out COVID-19 is a fraud.,0
"Ivermectin, chloroquine and nitazoxanide (sold in Brazil under the name Annita) prevent the multiplication of the novel coronavirus if taken at the beginning of Covid-19 symptoms.",0
The new coronavirus was created in a laboratory.,0
"The cases of COVID-19, the disease caused by the novel coronavirus, is not 1 and was planned by US billionaire Bill Gates to push the use of vaccines and microchip implants.",0
